flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids
2408180303,C4.5,2024-08-18 02:55:31.252000+00:00,2024-08-18 03:16:19.254000+00:00,2024-08-18 02:55:31.252000+00:00,2024-08-18 03:16:19.254000+00:00,1248,10,"['G0002', 'G0002', 'G0002']","[1407985144, 1407985216, 1407986096]"
2501270514,C4.5,2025-01-27 04:52:02.357000+00:00,2025-01-27 05:24:26.361000+00:00,2025-01-27 04:52:02.357000+00:00,2025-01-27 05:24:26.361000+00:00,1944,10,"['G0002', 'G0002', 'G0002', 'G0002']","[1421988936, 1421989216, 1421989544, 1421990144]"
2407310311,C4.3,2024-07-31 03:00:19.512000+00:00,2024-07-31 03:37:11.516000+00:00,2024-07-31 03:00:19.512000+00:00,2024-07-31 03:37:11.516000+00:00,2212,10,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406430016, 1406430144, 1406431304, 1406431816, 1406431936]"
2408040351,C3.9,2024-08-04 03:44:27.647000+00:00,2024-08-04 04:05:47.649000+00:00,2024-08-04 03:44:27.647000+00:00,2024-08-04 04:05:47.649000+00:00,1280,10,"['G0002', 'G0002', 'G0002']","[1406778504, 1406779104, 1406779216]"
2408280558,C3.9,2024-08-28 05:58:00.052000+00:00,2024-08-28 05:59:16.052000+00:00,2024-08-28 05:58:00.052000+00:00,2024-08-28 05:59:16.052000+00:00,76,10,['G0002'],[1408859944]
2406160159,C3.8,2024-06-16 01:56:16.366000+00:00,2024-06-16 02:33:48.370000+00:00,2024-06-16 01:56:16.366000+00:00,2024-06-16 02:33:48.370000+00:00,2252,10,"['G0002', 'G0002']","[1402538416, 1402540216]"
2406190220,C3.4,2024-06-19 02:16:00.138000+00:00,2024-06-19 02:34:12.140000+00:00,2024-06-19 02:16:00.138000+00:00,2024-06-19 02:34:12.140000+00:00,1092,10,['G0002'],[1402799416]
2409080308,C3.1,2024-09-08 02:58:32.681000+00:00,2024-09-08 03:42:36.686000+00:00,2024-09-08 02:58:32.681000+00:00,2024-09-08 03:42:36.686000+00:00,2644,10,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409799616, 1409799736, 1409800336, 1409801184, 1409801416, 1409801784]"
2405260235,C2.6,2024-05-26 02:28:16.478000+00:00,2024-05-26 03:08:12.482000+00:00,2024-05-26 02:28:16.478000+00:00,2024-05-26 03:08:12.482000+00:00,2396,10,"['G0002', 'G0002']","[1400725816, 1400727616]"
2405240422,C2.5,2024-05-24 04:18:56.573000+00:00,2024-05-24 04:38:08.573000+00:00,2024-05-24 04:18:56.573000+00:00,2024-05-24 04:38:08.573000+00:00,1152,10,['G0002'],[1400560216]
2405250617,C2.2,2024-05-25 06:15:24.446000+00:00,2024-05-25 06:34:08.448000+00:00,2024-05-25 06:15:24.446000+00:00,2024-05-25 06:34:08.448000+00:00,1124,10,['G0002'],[1400653816]
2501260216,C2.2,2025-01-26 02:09:30.181000+00:00,2025-01-26 02:41:10.185000+00:00,2025-01-26 02:09:30.181000+00:00,2025-01-26 02:41:10.185000+00:00,1900,10,"['G0002', 'G0002', 'G0002']","[1421892848, 1421893448, 1421893816]"
2206190314,C2.0,2022-06-19 02:39:27.518000+00:00,2022-06-19 03:35:59.524000+00:00,2022-06-19 02:39:27.518000+00:00,2022-06-19 03:35:59.524000+00:00,3392,10,"['G0002', 'G0002']","[1339644616, 1339644856]"
2406170200,C1.9,2024-06-17 01:57:28.523000+00:00,2024-06-17 02:15:52.525000+00:00,2024-06-17 01:57:28.523000+00:00,2024-06-17 02:15:52.525000+00:00,1104,10,['G0002'],[1402624816]
2406120227,C1.7,2024-06-12 02:22:00.142000+00:00,2024-06-12 02:41:16.144000+00:00,2024-06-12 02:22:00.142000+00:00,2024-06-12 02:41:16.144000+00:00,1156,10,['G0002'],[1402194616]
2409150352,C1.7,2024-09-15 03:42:52.801000+00:00,2024-09-15 04:04:12.803000+00:00,2024-09-15 03:42:52.801000+00:00,2024-09-15 04:04:12.803000+00:00,1280,10,"['G0002', 'G0002', 'G0002']","[1410407544, 1410408016, 1410408152]"
2409230235,C1.7,2024-09-23 02:24:29.781000+00:00,2024-09-23 02:47:05.784000+00:00,2024-09-23 02:24:29.781000+00:00,2024-09-23 02:47:05.784000+00:00,1356,10,"['G0002', 'G0002', 'G0002']","[1411093760, 1411093816, 1411094408]"
2409190547,C1.5,2024-09-19 05:27:53.361000+00:00,2024-09-19 06:11:29.366000+00:00,2024-09-19 05:27:53.361000+00:00,2024-09-19 06:11:29.366000+00:00,2616,10,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410759016, 1410759152, 1410759760, 1410760584, 1410760816, 1410761184]"
2409210529,C1.2,2024-09-21 05:15:25.280000+00:00,2024-09-21 05:35:45.282000+00:00,2024-09-21 05:15:25.280000+00:00,2024-09-21 05:35:45.282000+00:00,1220,10,"['G0002', 'G0002']","[1410931632, 1410931816]"
2407290249,X1.6,2024-07-29 01:41:17.189000+00:00,2024-07-29 02:59:21.197000+00:00,2024-07-29 01:41:17.189000+00:00,2024-07-29 02:59:21.197000+00:00,4684,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406252448, 1406252624, 1406253224, 1406253616, 1406253824, 1406254432, 1406255416, 1406255536, 1406256136, 1406256736]"
2408050257,M1.2,2024-08-05 02:19:23.695000+00:00,2024-08-05 03:09:39.700000+00:00,2024-08-05 02:19:23.695000+00:00,2024-08-05 03:09:39.700000+00:00,3016,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406860088, 1406860216, 1406861256, 1406861856, 1406862016, 1406862456]"
2409050321,M1.2,2024-09-05 03:07:52.605000+00:00,2024-09-05 03:33:04.608000+00:00,2024-09-05 03:07:52.605000+00:00,2024-09-05 03:33:04.608000+00:00,1512,9,"['G0002', 'G0002', 'G0002', 'G0002']","[1409540936, 1409541544, 1409542200, 1409542216]"
2408110450,C8.2,2024-08-11 03:58:27.752000+00:00,2024-08-11 05:01:35.759000+00:00,2024-08-11 03:58:27.752000+00:00,2024-08-11 05:01:35.759000+00:00,3788,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407384016, 1407384856, 1407385456, 1407385816, 1407386056, 1407386904, 1407387504, 1407387616]"
2408230626,C8.2,2024-08-23 06:14:59.564000+00:00,2024-08-23 06:37:47.566000+00:00,2024-08-23 06:14:59.564000+00:00,2024-08-23 06:37:47.566000+00:00,1368,9,"['G0002', 'G0002']","[1408429800, 1408429816]"
2408260605,C7.7,2024-08-26 05:54:20.135000+00:00,2024-08-26 06:18:04.139000+00:00,2024-08-26 05:54:20.135000+00:00,2024-08-26 06:18:04.139000+00:00,1424,9,"['G0002', 'G0002', 'G0002']","[1408687072, 1408687216, 1408687672]"
2407270322,C7.5,2024-07-27 03:09:44.984000+00:00,2024-07-27 03:34:16.989000+00:00,2024-07-27 03:09:44.984000+00:00,2024-07-27 03:34:16.989000+00:00,1472,9,"['G0002', 'G0002', 'G0002']","[1406085296, 1406085904, 1406086216]"
2408090425,C5.9,2024-08-09 04:14:19.837000+00:00,2024-08-09 05:02:31.842000+00:00,2024-08-09 04:14:19.837000+00:00,2024-08-09 05:02:31.842000+00:00,2892,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407212656, 1407213016, 1407213256, 1407213864, 1407214464, 1407214816]"
2408050603,C5.4,2024-08-05 05:54:39.718000+00:00,2024-08-05 06:44:51.724000+00:00,2024-08-05 05:54:39.718000+00:00,2024-08-05 06:44:51.724000+00:00,3012,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406872536, 1406872816, 1406873136, 1406873744, 1406874344, 1406874616, 1406874944]"
2408220422,C5.0,2024-08-22 04:20:19.694000+00:00,2024-08-22 04:43:51.697000+00:00,2024-08-22 04:20:19.694000+00:00,2024-08-22 04:43:51.697000+00:00,1412,9,"['G0002', 'G0002', 'G0002']","[1408335856, 1408336216, 1408336456]"
2409060427,C4.7,2024-09-06 04:20:48.672000+00:00,2024-09-06 04:39:40.674000+00:00,2024-09-06 04:20:48.672000+00:00,2024-09-06 04:39:40.674000+00:00,1132,9,"['G0002', 'G0002', 'G0002']","[1409631856, 1409632240, 1409632456]"
2408090157,C4.4,2024-08-09 01:50:27.821000+00:00,2024-08-09 02:13:51.824000+00:00,2024-08-09 01:50:27.821000+00:00,2024-08-09 02:13:51.824000+00:00,1404,9,"['G0002', 'G0002', 'G0002']","[1407203656, 1407204016, 1407204264]"
2409110405,C3.9,2024-09-11 03:48:16.564000+00:00,2024-09-11 04:38:36.570000+00:00,2024-09-11 03:48:16.564000+00:00,2024-09-11 04:38:36.570000+00:00,3020,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410062360, 1410062416, 1410063256, 1410063856, 1410064216, 1410064656]"
2407160534,C3.7,2024-07-16 05:31:08.375000+00:00,2024-07-16 05:42:48.376000+00:00,2024-07-16 05:31:08.375000+00:00,2024-07-16 05:42:48.376000+00:00,700,9,"['G0002', 'G0002', 'G0002']","[1405143016, 1405143152, 1405143760]"
2408240434,C3.7,2024-08-24 04:28:23.410000+00:00,2024-08-24 04:54:15.413000+00:00,2024-08-24 04:28:23.410000+00:00,2024-08-24 04:54:15.413000+00:00,1552,9,"['G0002', 'G0002', 'G0002', 'G0002']","[1408508920, 1408509016, 1408509520, 1408510336]"
2407300608,C3.6,2024-07-30 05:50:27.573000+00:00,2024-07-30 06:13:07.576000+00:00,2024-07-30 05:50:27.573000+00:00,2024-07-30 06:13:07.576000+00:00,1360,9,"['G0002', 'G0002']","[1406354296, 1406354416]"
2408190614,C3.6,2024-08-19 05:57:07.330000+00:00,2024-08-19 06:20:47.333000+00:00,2024-08-19 05:57:07.330000+00:00,2024-08-19 06:20:47.333000+00:00,1420,9,"['G0002', 'G0002', 'G0002']","[1408082416, 1408082552, 1408083320]"
2408210330,C3.3,2024-08-21 03:27:11.530000+00:00,2024-08-21 03:44:47.532000+00:00,2024-08-21 03:27:11.530000+00:00,2024-08-21 03:44:47.532000+00:00,1056,9,"['G0002', 'G0002', 'G0002']","[1408246256, 1408246416, 1408247024]"
2407230527,C3.0,2024-07-23 05:24:17.170000+00:00,2024-07-23 05:47:57.173000+00:00,2024-07-23 05:24:17.170000+00:00,2024-07-23 05:47:57.173000+00:00,1420,9,"['G0002', 'G0002', 'G0002']","[1405747776, 1405747816, 1405748376]"
2406130603,C2.8,2024-06-13 05:56:16.222000+00:00,2024-06-13 06:40:00.227000+00:00,2024-06-13 05:56:16.222000+00:00,2024-06-13 06:40:00.227000+00:00,2624,9,"['G0002', 'G0002']","[1402293616, 1402295416]"
2407190401,C2.7,2024-07-19 03:28:00.831000+00:00,2024-07-19 04:40:44.839000+00:00,2024-07-19 03:28:00.831000+00:00,2024-07-19 04:40:44.839000+00:00,4364,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405395016, 1405395152, 1405396000, 1405396760, 1405396816, 1405397360, 1405397960, 1405398568, 1405398616]"
2409250452,C2.6,2024-09-25 04:28:01.826000+00:00,2024-09-25 05:36:01.834000+00:00,2024-09-25 04:28:01.826000+00:00,2024-09-25 05:36:01.834000+00:00,4080,9,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411273816, 1411274056, 1411274664, 1411275424, 1411275616, 1411276024, 1411277200, 1411277416]"
2405270627,C2.4,2024-05-27 06:16:04.360000+00:00,2024-05-27 06:36:36.362000+00:00,2024-05-27 06:16:04.360000+00:00,2024-05-27 06:36:36.362000+00:00,1232,9,['G0002'],[1400826616]
2408270434,C2.4,2024-08-27 04:30:36.084000+00:00,2024-08-27 04:46:04.086000+00:00,2024-08-27 04:30:36.084000+00:00,2024-08-27 04:46:04.086000+00:00,928,9,"['G0002', 'G0002']","[1408768216, 1408768640]"
2409080620,C2.0,2024-09-08 06:09:36.703000+00:00,2024-09-08 06:31:52.705000+00:00,2024-09-08 06:09:36.703000+00:00,2024-09-08 06:31:52.705000+00:00,1336,9,"['G0002', 'G0002', 'G0002']","[1409811144, 1409811744, 1409812216]"
2409160403,C1.9,2024-09-16 03:49:52.960000+00:00,2024-09-16 04:16:12.963000+00:00,2024-09-16 03:49:52.960000+00:00,2024-09-16 04:16:12.963000+00:00,1580,9,"['G0002', 'G0002', 'G0002', 'G0002']","[1410493944, 1410494416, 1410494552, 1410495256]"
2409220359,C1.4,2024-09-22 03:58:41.431000+00:00,2024-09-22 04:00:09.432000+00:00,2024-09-22 03:58:41.431000+00:00,2024-09-22 04:00:09.432000+00:00,88,9,['G0002'],[1411012792]
2501110400,C1.3,2025-01-11 03:48:37.522000+00:00,2025-01-11 04:23:09.526000+00:00,2025-01-11 03:48:37.522000+00:00,2025-01-11 04:23:09.526000+00:00,2072,9,"['G0002', 'G0002', 'G0002', 'G0002']","[1420602872, 1420603216, 1420603472, 1420604072]"
2409240434,,2024-09-24 04:26:49.863000+00:00,2024-09-24 04:50:17.866000+00:00,2024-09-24 04:26:49.863000+00:00,2024-09-24 04:50:17.866000+00:00,1408,9,"['G0002', 'G0002', 'G0002']","[1411187416, 1411187768, 1411188456]"
2408100232,M5.3,2024-08-10 02:26:23.783000+00:00,2024-08-10 02:52:27.785000+00:00,2024-08-10 02:26:23.783000+00:00,2024-08-10 02:52:27.785000+00:00,1564,8,"['G0002', 'G0002', 'G0002']","[1407292216, 1407292464, 1407293064]"
2406140431,M2.5,2024-06-14 04:30:16.270000+00:00,2024-06-14 04:50:00.272000+00:00,2024-06-14 04:30:16.270000+00:00,2024-06-14 04:50:00.272000+00:00,1184,8,['G0002'],[1402374616]
2407300632,M1.6,2024-07-30 06:19:51.577000+00:00,2024-07-30 06:45:51.579000+00:00,2024-07-30 06:19:51.577000+00:00,2024-07-30 06:45:51.579000+00:00,1560,8,"['G0002', 'G0002', 'G0002']","[1406356032, 1406356216, 1406356632]"
2407280353,M1.5,2024-07-28 03:52:21.047000+00:00,2024-07-28 03:54:01.047000+00:00,2024-07-28 03:52:21.047000+00:00,2024-07-28 03:54:01.047000+00:00,100,8,['G0002'],[1406174008]
2406220432,M1.3,2024-06-22 04:23:52.623000+00:00,2024-06-22 05:10:12.628000+00:00,2024-06-22 04:23:52.623000+00:00,2024-06-22 05:10:12.628000+00:00,2780,8,"['G0002', 'G0002']","[1403065816, 1403067616]"
2409040603,M1.1,2024-09-04 06:00:40.465000+00:00,2024-09-04 06:17:04.467000+00:00,2024-09-04 06:00:40.465000+00:00,2024-09-04 06:17:04.467000+00:00,984,8,"['G0002', 'G0002']","[1409464816, 1409465592]"
2408200341,C9.9,2024-08-20 03:14:27.470000+00:00,2024-08-20 04:01:27.476000+00:00,2024-08-20 03:14:27.470000+00:00,2024-08-20 04:01:27.476000+00:00,2820,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1408159488, 1408159816, 1408160296, 1408160896, 1408161496, 1408161616]"
2407280334,C9.7,2024-07-28 03:31:25.044000+00:00,2024-07-28 03:39:01.045000+00:00,2024-07-28 03:31:25.044000+00:00,2024-07-28 03:39:01.045000+00:00,456,8,"['G0002', 'G0002']","[1406172616, 1406172736]"
2407070531,C8.2,2024-07-07 04:45:44.460000+00:00,2024-07-07 06:09:12.469000+00:00,2024-07-07 04:45:44.460000+00:00,2024-07-07 06:09:12.469000+00:00,5008,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1404363160, 1404363616, 1404364352, 1404364952, 1404365416, 1404365552, 1404366152, 1404366760, 1404367216, 1404367360]"
2408070358,C7.9,2024-08-07 03:19:47.616000+00:00,2024-08-07 04:08:27.622000+00:00,2024-08-07 03:19:47.616000+00:00,2024-08-07 04:08:27.622000+00:00,2920,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407036224, 1407036616, 1407036824, 1407037712, 1407038376, 1407038432]"
2408150555,C5.9,2024-08-15 05:47:59.795000+00:00,2024-08-15 06:14:47.798000+00:00,2024-08-15 05:47:59.795000+00:00,2024-08-15 06:14:47.798000+00:00,1608,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1407736352, 1407736816, 1407736952, 1407737560]"
2409050407,C5.8,2024-09-05 03:55:56.610000+00:00,2024-09-05 05:14:40.619000+00:00,2024-09-05 03:55:56.610000+00:00,2024-09-05 05:14:40.619000+00:00,4724,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409544008, 1409544016, 1409544856, 1409545456, 1409545816, 1409546056, 1409546664, 1409547400, 1409547616, 1409548000]"
2409120315,C5.8,2024-09-12 03:05:04.519000+00:00,2024-09-12 03:33:52.522000+00:00,2024-09-12 03:05:04.519000+00:00,2024-09-12 03:33:52.522000+00:00,1728,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1410145992, 1410146592, 1410147016, 1410147192]"
2406210206,C5.7,2024-06-21 01:51:28.449000+00:00,2024-06-21 03:04:44.459000+00:00,2024-06-21 01:51:28.449000+00:00,2024-06-21 03:04:44.459000+00:00,4396,8,"['G0002', 'G0002', 'G0002']","[1402970416, 1402972216, 1402974016]"
2408190414,C5.5,2024-08-19 03:53:35.318000+00:00,2024-08-19 04:21:55.321000+00:00,2024-08-19 03:53:35.318000+00:00,2024-08-19 04:21:55.321000+00:00,1700,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1408074872, 1408075216, 1408075472, 1408076072]"
2408200749,C5.5,2024-08-20 07:49:11.501000+00:00,2024-08-20 07:50:47.501000+00:00,2024-08-20 07:49:11.501000+00:00,2024-08-20 07:50:47.501000+00:00,96,8,['G0002'],[1408175400]
2411021035,C5.5,2024-11-02 10:19:13.290000+00:00,2024-11-02 10:37:37.292000+00:00,2024-11-02 10:19:13.290000+00:00,2024-11-02 10:37:37.292000+00:00,1104,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1414578592, 1414578608, 1414578632, 1414578760, 1414578784, 1414578800, 1414578952, 1414578968]"
2407300307,C5.3,2024-07-30 02:55:51.554000+00:00,2024-07-30 04:20:19.563000+00:00,2024-07-30 02:55:51.554000+00:00,2024-07-30 04:20:19.563000+00:00,5068,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406343616, 1406343920, 1406344520, 1406345128, 1406345416, 1406345728, 1406346736, 1406347216, 1406347336, 1406347936]"
2409030450,C5.1,2024-09-03 04:42:24.497000+00:00,2024-09-03 05:35:48.503000+00:00,2024-09-03 04:42:24.497000+00:00,2024-09-03 05:35:48.503000+00:00,3204,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409374248, 1409374816, 1409375552, 1409376616, 1409376736]"
2408130603,C4.9,2024-08-13 05:37:55.579000+00:00,2024-08-13 06:06:27.582000+00:00,2024-08-13 05:37:55.579000+00:00,2024-08-13 06:06:27.582000+00:00,1712,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1407562936, 1407563536, 1407564016, 1407564144]"
2408120247,C4.5,2024-08-12 02:39:43.602000+00:00,2024-08-12 03:32:55.607000+00:00,2024-08-12 02:39:43.602000+00:00,2024-08-12 03:32:55.607000+00:00,3192,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407465840, 1407466816, 1407466936, 1407467832, 1407468432, 1407468616]"
2409070353,C4.2,2024-09-07 03:40:32.827000+00:00,2024-09-07 05:04:24.836000+00:00,2024-09-07 03:40:32.827000+00:00,2024-09-07 05:04:24.836000+00:00,5032,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409716128, 1409716736, 1409716816, 1409717656, 1409718256, 1409718616, 1409718856, 1409719672, 1409720272, 1409720416]"
2407160549,C4.1,2024-07-16 05:46:20.377000+00:00,2024-07-16 06:11:52.379000+00:00,2024-07-16 05:46:20.377000+00:00,2024-07-16 06:11:52.379000+00:00,1532,8,"['G0002', 'G0002', 'G0002']","[1405144360, 1405144816, 1405144960]"
2409110323,C3.8,2024-09-11 03:16:36.561000+00:00,2024-09-11 03:31:00.562000+00:00,2024-09-11 03:16:36.561000+00:00,2024-09-11 03:31:00.562000+00:00,864,8,"['G0002', 'G0002']","[1410060216, 1410060616]"
2409110515,C3.7,2024-09-11 04:55:12.572000+00:00,2024-09-11 05:48:40.578000+00:00,2024-09-11 04:55:12.572000+00:00,2024-09-11 05:48:40.578000+00:00,3208,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410066016, 1410066136, 1410066776, 1410067520, 1410067816, 1410068256]"
2408240230,C3.2,2024-08-24 02:25:35.396000+00:00,2024-08-24 02:51:07.399000+00:00,2024-08-24 02:25:35.396000+00:00,2024-08-24 02:51:07.399000+00:00,1532,8,"['G0002', 'G0002', 'G0002']","[1408501816, 1408502032, 1408502632]"
2406200604,C2.9,2024-06-20 05:57:08.319000+00:00,2024-06-20 06:19:52.322000+00:00,2024-06-20 05:57:08.319000+00:00,2024-06-20 06:19:52.322000+00:00,1364,8,['G0002'],[1402898416]
2409160611,C2.6,2024-09-16 05:44:00.973000+00:00,2024-09-16 06:31:44.978000+00:00,2024-09-16 05:44:00.973000+00:00,2024-09-16 06:31:44.978000+00:00,2864,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410501160, 1410501616, 1410502352, 1410502952, 1410503416]"
2408300625,C2.4,2024-08-30 06:04:20.370000+00:00,2024-08-30 06:31:56.373000+00:00,2024-08-30 06:04:20.370000+00:00,2024-08-30 06:31:56.373000+00:00,1656,8,"['G0002', 'G0002', 'G0002']","[1409033584, 1409034376, 1409034616]"
2409250603,C2.3,2024-09-25 05:57:29.836000+00:00,2024-09-25 06:20:33.839000+00:00,2024-09-25 05:57:29.836000+00:00,2024-09-25 06:20:33.839000+00:00,1384,8,"['G0002', 'G0002', 'G0002']","[1411279192, 1411279240, 1411279976]"
2407060209,C2.2,2024-07-06 01:39:36.381000+00:00,2024-07-06 02:32:40.386000+00:00,2024-07-06 01:39:36.381000+00:00,2024-07-06 02:32:40.386000+00:00,3184,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1404265848, 1404266416, 1404266536, 1404267136, 1404268216, 1404268336]"
2407230311,C2.2,2024-07-23 03:11:13.156000+00:00,2024-07-23 03:12:53.156000+00:00,2024-07-23 03:11:13.156000+00:00,2024-07-23 03:12:53.156000+00:00,100,8,['G0002'],[1405739560]
2409240635,C2.2,2024-09-24 06:23:29.776000+00:00,2024-09-24 06:48:49.779000+00:00,2024-09-24 06:23:29.776000+00:00,2024-09-24 06:48:49.779000+00:00,1520,8,"['G0002', 'G0002', 'G0002']","[1411194448, 1411194616, 1411195056]"
2407120422,C2.1,2024-07-12 04:09:56.141000+00:00,2024-07-12 04:34:32.144000+00:00,2024-07-12 04:09:56.141000+00:00,2024-07-12 04:34:32.144000+00:00,1476,8,['G0002'],[1404793816]
2409240535,C2.1,2024-09-24 05:25:53.770000+00:00,2024-09-24 05:54:41.773000+00:00,2024-09-24 05:25:53.770000+00:00,2024-09-24 05:54:41.773000+00:00,1728,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1411190808, 1411191016, 1411191408, 1411192008]"
2407250344,C1.9,2024-07-25 03:19:32.870000+00:00,2024-07-25 04:15:44.876000+00:00,2024-07-25 03:19:32.870000+00:00,2024-07-25 04:15:44.876000+00:00,3372,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405913256, 1405913416, 1405914152, 1405914912, 1405915216, 1405915512, 1405916112]"
2409150159,C1.9,2024-09-15 01:53:36.788000+00:00,2024-09-15 02:21:16.791000+00:00,2024-09-15 01:53:36.788000+00:00,2024-09-15 02:21:16.791000+00:00,1660,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1410400736, 1410400816, 1410401336, 1410401960]"
2405260426,C1.8,2024-05-26 04:10:36.489000+00:00,2024-05-26 04:35:16.492000+00:00,2024-05-26 04:10:36.489000+00:00,2024-05-26 04:35:16.492000+00:00,1480,8,['G0002'],[1400733016]
2409190630,C1.8,2024-09-19 06:19:25.366000+00:00,2024-09-19 06:45:41.369000+00:00,2024-09-19 06:19:25.366000+00:00,2024-09-19 06:45:41.369000+00:00,1576,8,"['G0002', 'G0002', 'G0002']","[1410762392, 1410762616, 1410762992]"
2407260643,C1.7,2024-07-26 06:19:56.848000+00:00,2024-07-26 06:47:08.851000+00:00,2024-07-26 06:19:56.848000+00:00,2024-07-26 06:47:08.851000+00:00,1632,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1406010064, 1406010616, 1406010736, 1406011336]"
2407260550,C1.6,2024-07-26 05:35:40.843000+00:00,2024-07-26 06:04:44.847000+00:00,2024-07-26 05:35:40.843000+00:00,2024-07-26 06:04:44.847000+00:00,1744,8,"['G0002', 'G0002', 'G0002', 'G0002']","[1406007392, 1406007992, 1406008600, 1406008816]"
2409220240,C1.5,2024-09-22 02:23:37.421000+00:00,2024-09-22 03:12:45.426000+00:00,2024-09-22 02:23:37.421000+00:00,2024-09-22 03:12:45.426000+00:00,2948,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411007416, 1411007536, 1411008656, 1411009216, 1411009336]"
2409180226,C1.4,2024-09-18 02:21:49.280000+00:00,2024-09-18 02:48:29.283000+00:00,2024-09-18 02:21:49.280000+00:00,2024-09-18 02:48:29.283000+00:00,1600,8,"['G0002', 'G0002', 'G0002']","[1410661424, 1410661816, 1410662552]"
