flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids,obs_names,calibrator_obs_ids,calibrator_obs_names,calibrator_time_diff_hr
2409160140,C4.3,2024-09-16 01:35:52.945000+00:00,2024-09-16 01:47:48.947000+00:00,2024-09-16 01:35:52.945000+00:00,2024-09-16 01:47:48.947000+00:00,716,1,['G0002'],[1410485928],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410471320, 1410517760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[4.06, 8.84]"
2411200529,C4.3,2024-11-20 05:26:53.413000+00:00,2024-11-20 05:37:29.414000+00:00,2024-11-20 05:26:53.413000+00:00,2024-11-20 05:37:29.414000+00:00,636,1,['G0002'],[1416115744],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410130522,C4.2,2024-10-13 04:49:52.155000+00:00,2024-10-13 06:08:20.164000+00:00,2024-10-13 04:49:52.155000+00:00,2024-10-13 06:08:20.164000+00:00,4708,1,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1412830720, 1412831320, 1412832504, 1412833104, 1412833704, 1412834312, 1412834912]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410310155,C4.2,2024-10-31 01:44:18.213000+00:00,2024-10-31 02:00:54.215000+00:00,2024-10-31 01:44:18.213000+00:00,2024-10-31 02:00:54.215000+00:00,996,1,"['G0002', 'G0002']","[1414374480, 1414375088]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411040549,C4.2,2024-11-04 05:41:49.073000+00:00,2024-11-04 05:51:33.074000+00:00,2024-11-04 05:41:49.073000+00:00,2024-11-04 05:51:33.074000+00:00,584,1,['G0002'],[1414734544],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411070237,C4.2,2024-11-07 02:24:29.328000+00:00,2024-11-07 02:42:37.330000+00:00,2024-11-07 02:24:29.328000+00:00,2024-11-07 02:42:37.330000+00:00,1088,1,"['G0002', 'G0002']","[1414981696, 1414982296]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2407160714,C4.1,2024-07-16 07:08:56.386000+00:00,2024-07-16 07:17:36.387000+00:00,2024-07-16 07:08:56.386000+00:00,2024-07-16 07:17:36.387000+00:00,520,1,['G0002'],[1405149360],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1405117816, 1405159456]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[8.76, 2.8]"
2410220219,C4.1,2024-10-22 02:12:52.079000+00:00,2024-10-22 02:29:04.080000+00:00,2024-10-22 02:12:52.079000+00:00,2024-10-22 02:29:04.080000+00:00,972,1,"['G0002', 'G0002']","[1413598744, 1413599344]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410260401,C4.1,2024-10-26 03:50:40.459000+00:00,2024-10-26 04:14:44.431000+00:00,2024-10-26 03:50:40.459000+00:00,2024-10-26 04:14:44.431000+00:00,1443,1,"['G0002', 'G0002']","[1413950200, 1413951256]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410270625,C4.1,2024-10-27 06:22:08.505000+00:00,2024-10-27 06:30:28.506000+00:00,2024-10-27 06:22:08.505000+00:00,2024-10-27 06:30:28.506000+00:00,500,1,['G0002'],[1414045480],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410300613,C4.1,2024-10-30 05:51:30.181000+00:00,2024-10-30 07:07:14.189000+00:00,2024-10-30 05:51:30.181000+00:00,2024-10-30 07:07:14.189000+00:00,4544,1,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1414302880, 1414303480, 1414304088, 1414304688, 1414305288, 1414305896, 1414306496, 1414307096]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412020659,C4.1,2024-12-02 06:43:20.223000+00:00,2024-12-02 07:19:40.227000+00:00,2024-12-02 06:43:20.223000+00:00,2024-12-02 07:19:40.227000+00:00,2180,1,"['G0002', 'G0002', 'G0002']","[1417157136, 1417157744, 1417158712]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410200319,C4.0,2024-10-20 03:12:00.166000+00:00,2024-10-20 03:24:48.167000+00:00,2024-10-20 03:12:00.166000+00:00,2024-10-20 03:24:48.167000+00:00,768,1,['G0002'],[1413429560],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410290436,C4.0,2024-10-29 04:27:22.013000+00:00,2024-10-29 04:56:38.016000+00:00,2024-10-29 04:27:22.013000+00:00,2024-10-29 04:56:38.016000+00:00,1756,1,"['G0002', 'G0002', 'G0002']","[1414211656, 1414212264, 1414212864]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410310437,C4.0,2024-10-31 04:32:46.232000+00:00,2024-10-31 04:39:26.233000+00:00,2024-10-31 04:32:46.232000+00:00,2024-10-31 04:39:26.233000+00:00,400,1,['G0002'],[1414384728],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080157,C4.0,2024-11-08 01:52:45.484000+00:00,2024-11-08 02:02:41.485000+00:00,2024-11-08 01:52:45.484000+00:00,2024-11-08 02:02:41.485000+00:00,596,1,['G0002'],[1415066288],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411100443,C4.0,2024-11-10 04:23:29.216000+00:00,2024-11-10 05:01:53.220000+00:00,2024-11-10 04:23:29.216000+00:00,2024-11-10 05:01:53.220000+00:00,2304,1,"['G0002', 'G0002', 'G0002', 'G0002']","[1415248128, 1415248728, 1415249328, 1415249936]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2409060314,C3.9,2024-09-06 03:11:28.665000+00:00,2024-09-06 03:20:44.666000+00:00,2024-09-06 03:11:28.665000+00:00,2024-09-06 03:20:44.666000+00:00,556,1,['G0002'],[1409627552],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1409607320, 1409653760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.62, 7.28]"
2410200248,C3.9,2024-10-20 02:47:00.163000+00:00,2024-10-20 02:53:56.164000+00:00,2024-10-20 02:47:00.163000+00:00,2024-10-20 02:53:56.164000+00:00,416,1,['G0002'],[1413427752],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410280226,C3.9,2024-10-28 02:23:10.138000+00:00,2024-10-28 02:38:06.140000+00:00,2024-10-28 02:23:10.138000+00:00,2024-10-28 02:38:06.140000+00:00,896,1,"['G0002', 'G0002']","[1414117696, 1414118296]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410280256,C3.9,2024-10-28 02:53:34.141000+00:00,2024-10-28 03:18:06.144000+00:00,2024-10-28 02:53:34.141000+00:00,2024-10-28 03:18:06.144000+00:00,1472,1,"['G0002', 'G0002']","[1414119504, 1414120104]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411010455,C3.9,2024-11-01 04:49:34.294000+00:00,2024-11-01 04:59:30.295000+00:00,2024-11-01 04:49:34.294000+00:00,2024-11-01 04:59:30.295000+00:00,596,1,['G0002'],[1414472336],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411240323,C3.9,2024-11-24 03:18:53.635000+00:00,2024-11-24 03:29:13.636000+00:00,2024-11-24 03:18:53.635000+00:00,2024-11-24 03:29:13.636000+00:00,620,1,['G0002'],[1416454112],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408280547,C3.8,2024-08-28 05:46:08.050000+00:00,2024-08-28 05:53:20.051000+00:00,2024-08-28 05:46:08.050000+00:00,2024-08-28 05:53:20.051000+00:00,432,1,['G0002'],[1408859344],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1408831400, 1408875560]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.76, 4.5]"
2410270510,C3.8,2024-10-27 04:47:40.494000+00:00,2024-10-27 05:13:20.497000+00:00,2024-10-27 04:47:40.494000+00:00,2024-10-27 05:13:20.497000+00:00,1540,1,"['G0002', 'G0002']","[1414040064, 1414040664]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411070325,C3.8,2024-11-07 03:16:37.334000+00:00,2024-11-07 03:30:01.335000+00:00,2024-11-07 03:16:37.334000+00:00,2024-11-07 03:30:01.335000+00:00,804,1,"['G0002', 'G0002']","[1414984704, 1414985312]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411180450,C3.8,2024-11-18 04:44:53.190000+00:00,2024-11-18 05:07:53.093000+00:00,2024-11-18 04:44:53.190000+00:00,2024-11-18 05:07:53.093000+00:00,1379,1,"['G0002', 'G0002']","[1415940656, 1415941256]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502180410,C3.8,2025-02-18 04:05:04.768000+00:00,2025-02-18 04:20:28.770000+00:00,2025-02-18 04:05:04.768000+00:00,2025-02-18 04:20:28.770000+00:00,924,1,"['G0002', 'G0002']","[1423887008, 1423887608]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410120250,C3.7,2024-10-12 02:44:56.080000+00:00,2024-10-12 02:57:52.081000+00:00,2024-10-12 02:44:56.080000+00:00,2024-10-12 02:57:52.081000+00:00,776,1,['G0002'],[1412736800],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410200433,C3.7,2024-10-20 04:29:56.175000+00:00,2024-10-20 04:37:20.176000+00:00,2024-10-20 04:29:56.175000+00:00,2024-10-20 04:37:20.176000+00:00,444,1,['G0002'],[1413434056],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410290508,C3.7,2024-10-29 04:58:30.016000+00:00,2024-10-29 05:37:30.020000+00:00,2024-10-29 04:58:30.016000+00:00,2024-10-29 05:37:30.020000+00:00,2340,1,"['G0002', 'G0002', 'G0002', 'G0002']","[1414213464, 1414214072, 1414214672, 1414215272]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410310639,C3.7,2024-10-31 06:37:06.246000+00:00,2024-10-31 06:47:18.247000+00:00,2024-10-31 06:37:06.246000+00:00,2024-10-31 06:47:18.247000+00:00,612,1,['G0002'],[1414391960],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411010153,C3.7,2024-11-01 01:47:10.274000+00:00,2024-11-01 01:57:38.275000+00:00,2024-11-01 01:47:10.274000+00:00,2024-11-01 01:57:38.275000+00:00,628,1,['G0002'],[1414460888],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411020610,C3.7,2024-11-02 06:05:25.262000+00:00,2024-11-02 06:14:49.263000+00:00,2024-11-02 06:05:25.262000+00:00,2024-11-02 06:14:49.263000+00:00,564,1,['G0002'],[1414563080],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412010641,C3.7,2024-12-01 06:37:12.064000+00:00,2024-12-01 07:03:20.067000+00:00,2024-12-01 06:37:12.064000+00:00,2024-12-01 07:03:20.067000+00:00,1568,1,"['G0002', 'G0002']","[1417070736, 1417071344]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501150737,C3.7,2025-01-15 07:29:45.578000+00:00,2025-01-15 08:06:01.582000+00:00,2025-01-15 07:29:45.578000+00:00,2025-01-15 08:06:01.582000+00:00,2176,1,"['G0002', 'G0002', 'G0002']","[1420961440, 1420962040, 1420962640]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410200444,C3.6,2024-10-20 04:41:48.176000+00:00,2024-10-20 04:51:20.177000+00:00,2024-10-20 04:41:48.176000+00:00,2024-10-20 04:51:20.177000+00:00,572,1,['G0002'],[1413434664],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410220452,C3.6,2024-10-22 04:47:04.096000+00:00,2024-10-22 05:36:48.101000+00:00,2024-10-22 04:47:04.096000+00:00,2024-10-22 05:36:48.101000+00:00,2984,1,"['G0002', 'G0002', 'G0002', 'G0002']","[1413608064, 1413608664, 1413609272, 1413610312]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410250513,C3.6,2024-10-25 05:10:36.377000+00:00,2024-10-25 05:36:56.380000+00:00,2024-10-25 05:10:36.377000+00:00,2024-10-25 05:36:56.380000+00:00,1580,1,"['G0002', 'G0002']","[1413868488, 1413869600]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410300410,C3.6,2024-10-30 04:06:34.169000+00:00,2024-10-30 04:44:38.174000+00:00,2024-10-30 04:06:34.169000+00:00,2024-10-30 04:44:38.174000+00:00,2284,1,"['G0002', 'G0002', 'G0002', 'G0002']","[1414296856, 1414297456, 1414298056, 1414298664]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410300744,C3.6,2024-10-30 07:41:10.193000+00:00,2024-10-30 08:01:06.195000+00:00,2024-10-30 07:41:10.193000+00:00,2024-10-30 08:01:06.195000+00:00,1196,1,"['G0002', 'G0002']","[1414309512, 1414310112]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411030450,C3.6,2024-11-03 04:46:49.113000+00:00,2024-11-03 04:56:49.115000+00:00,2024-11-03 04:46:49.113000+00:00,2024-11-03 04:56:49.115000+00:00,600,1,['G0002'],[1414644528],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411030507,C3.6,2024-11-03 05:03:37.115000+00:00,2024-11-03 05:11:57.116000+00:00,2024-11-03 05:03:37.115000+00:00,2024-11-03 05:11:57.116000+00:00,500,1,['G0002'],[1414645736],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411300731,C3.6,2024-11-30 07:28:28.111000+00:00,2024-11-30 07:43:44.113000+00:00,2024-11-30 07:28:28.111000+00:00,2024-11-30 07:43:44.113000+00:00,916,1,"['G0002', 'G0002']","[1416987016, 1416987624]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501100736,C3.6,2025-01-10 07:34:13.389000+00:00,2025-01-10 07:51:37.391000+00:00,2025-01-10 07:34:13.389000+00:00,2025-01-10 07:51:37.391000+00:00,1044,1,"['G0002', 'G0002']","[1420529672, 1420530280]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408290715,C3.5,2024-08-29 07:11:16.219000+00:00,2024-08-29 07:19:32.220000+00:00,2024-08-29 07:11:16.219000+00:00,2024-08-29 07:19:32.220000+00:00,496,1,['G0002'],[1408950752],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1408917800, 1408961960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[9.15, 3.11]"
2411090327,C3.5,2024-11-09 03:24:05.352000+00:00,2024-11-09 03:33:17.353000+00:00,2024-11-09 03:24:05.352000+00:00,2024-11-09 03:33:17.353000+00:00,552,1,['G0002'],[1415158112],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411150712,C3.5,2024-11-15 06:56:49.227000+00:00,2024-11-15 07:27:29.231000+00:00,2024-11-15 06:56:49.227000+00:00,2024-11-15 07:27:29.231000+00:00,1840,1,"['G0002', 'G0002', 'G0002']","[1415689168, 1415689776, 1415690376]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411300126,C3.5,2024-11-30 01:11:48.069000+00:00,2024-11-30 01:49:32.074000+00:00,2024-11-30 01:11:48.069000+00:00,2024-11-30 01:49:32.074000+00:00,2264,1,"['G0002', 'G0002', 'G0002']","[1416964464, 1416965064, 1416966024]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408150707,C3.4,2024-08-15 07:04:15.807000+00:00,2024-08-15 07:12:43.808000+00:00,2024-08-15 07:04:15.807000+00:00,2024-08-15 07:12:43.808000+00:00,508,1,['G0002'],[1407741112],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1407708200, 1407752360]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[9.14, 3.12]"
2410270725,C3.4,2024-10-27 07:21:32.511000+00:00,2024-10-27 07:33:48.513000+00:00,2024-10-27 07:21:32.511000+00:00,2024-10-27 07:33:48.513000+00:00,736,1,['G0002'],[1414049072],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410290210,C3.4,2024-10-29 02:07:49.996000+00:00,2024-10-29 02:34:45.999000+00:00,2024-10-29 02:07:49.996000+00:00,2024-10-29 02:34:45.999000+00:00,1616,1,"['G0002', 'G0002', 'G0002']","[1414202888, 1414203488, 1414204096]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411260243,C3.4,2024-11-26 02:39:57.545000+00:00,2024-11-26 02:51:01.546000+00:00,2024-11-26 02:39:57.545000+00:00,2024-11-26 02:51:01.546000+00:00,664,1,['G0002'],[1416624192],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412050640,C3.4,2024-12-05 06:38:35.896000+00:00,2024-12-05 06:47:15.897000+00:00,2024-12-05 06:38:35.896000+00:00,2024-12-05 06:47:15.897000+00:00,520,1,['G0002'],[1417416232],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410260121,C3.3,2024-10-26 01:12:52.411000+00:00,2024-10-26 01:51:04.415000+00:00,2024-10-26 01:12:52.411000+00:00,2024-10-26 01:51:04.415000+00:00,2292,1,"['G0002', 'G0002', 'G0002']","[1413940784, 1413941384, 1413942344]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410280750,C3.3,2024-10-28 07:47:46.074000+00:00,2024-10-28 07:55:34.075000+00:00,2024-10-28 07:47:46.074000+00:00,2024-10-28 07:55:34.075000+00:00,468,1,['G0002'],[1414137312],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411010426,C3.3,2024-11-01 04:21:38.291000+00:00,2024-11-01 04:31:30.292000+00:00,2024-11-01 04:21:38.291000+00:00,2024-11-01 04:31:30.292000+00:00,592,1,['G0002'],[1414470528],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411100531,C3.3,2024-11-10 05:20:13.222000+00:00,2024-11-10 05:49:33.229000+00:00,2024-11-10 05:20:13.222000+00:00,2024-11-10 05:49:33.229000+00:00,1760,1,"['G0002', 'G0002', 'G0002']","[1415251744, 1415252344, 1415252944]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411280755,C3.3,2024-11-28 07:48:35.796000+00:00,2024-11-28 08:07:59.798000+00:00,2024-11-28 07:48:35.796000+00:00,2024-11-28 08:07:59.798000+00:00,1164,1,"['G0002', 'G0002']","[1416815344, 1416815944]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501310643,C3.3,2025-01-31 06:39:06.413000+00:00,2025-01-31 06:51:02.414000+00:00,2025-01-31 06:39:06.413000+00:00,2025-01-31 06:51:02.414000+00:00,716,1,['G0002'],[1422340896],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502240242,C3.3,2025-02-24 02:34:10.011000+00:00,2025-02-24 02:43:54.012000+00:00,2025-02-24 02:34:10.011000+00:00,2025-02-24 02:43:54.012000+00:00,584,1,['G0002'],[1424399872],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410150312,C3.2,2024-10-15 03:02:43.963000+00:00,2024-10-15 03:37:07.967000+00:00,2024-10-15 03:02:43.963000+00:00,2024-10-15 03:37:07.967000+00:00,2064,1,"['G0002', 'G0002', 'G0002']","[1412997064, 1412997664, 1412998264]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410290248,C3.2,2024-10-29 02:41:34+00:00,2024-10-29 02:53:22.001000+00:00,2024-10-29 02:41:34+00:00,2024-10-29 02:53:22.001000+00:00,708,1,['G0002'],[1414205296],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411180230,C3.2,2024-11-18 02:21:25.174000+00:00,2024-11-18 02:41:05.176000+00:00,2024-11-18 02:21:25.174000+00:00,2024-11-18 02:41:05.176000+00:00,1180,1,"['G0002', 'G0002']","[1415932112, 1415932712]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411200308,C3.2,2024-11-20 03:04:33.397000+00:00,2024-11-20 03:16:37.399000+00:00,2024-11-20 03:04:33.397000+00:00,2024-11-20 03:16:37.399000+00:00,724,1,['G0002'],[1416107312],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501160549,C3.2,2025-01-16 05:42:33.624000+00:00,2025-01-16 05:59:41.626000+00:00,2025-01-16 05:42:33.624000+00:00,2025-01-16 05:59:41.626000+00:00,1028,1,"['G0002', 'G0002']","[1421041600, 1421042264]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502060426,C3.2,2025-02-06 04:25:36.252000+00:00,2025-02-06 04:27:36.253000+00:00,2025-02-06 04:25:36.252000+00:00,2025-02-06 04:27:36.253000+00:00,120,1,['G0002'],[1422851272],"['YAMAGAWA_SolarTrigger_20250206042717_Sun_Ch[63,69,...,186,213]']",[],[],[]
2502220145,C3.2,2025-02-22 01:40:25.787000+00:00,2025-02-22 01:58:37.789000+00:00,2025-02-22 01:40:25.787000+00:00,2025-02-22 01:58:37.789000+00:00,1092,1,"['G0002', 'G0002']","[1424223728, 1424224328]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2407140747,C3.1,2024-07-14 07:34:04.275000+00:00,2024-07-14 08:01:08.278000+00:00,2024-07-14 07:34:04.275000+00:00,2024-07-14 08:01:08.278000+00:00,1624,1,"['G0002', 'G0002', 'G0002']","[1404977792, 1404978392, 1404978992]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1404945016, 1404986656]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[9.1, 2.46]"
2409290715,C3.1,2024-09-29 07:10:18.397000+00:00,2024-09-29 07:17:06.398000+00:00,2024-09-29 07:10:18.397000+00:00,2024-09-29 07:17:06.398000+00:00,408,1,['G0002'],[1411629288],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410140421,C3.1,2024-10-14 04:10:03.912000+00:00,2024-10-14 04:32:27.914000+00:00,2024-10-14 04:10:03.912000+00:00,2024-10-14 04:32:27.914000+00:00,1344,1,"['G0002', 'G0002', 'G0002']","[1412914296, 1412914896, 1412915496]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410200551,C3.1,2024-10-20 05:47:48.183000+00:00,2024-10-20 05:56:56.184000+00:00,2024-10-20 05:47:48.183000+00:00,2024-10-20 05:56:56.184000+00:00,548,1,['G0002'],[1413438656],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080445,C3.1,2024-11-08 04:43:45.502000+00:00,2024-11-08 04:51:21.503000+00:00,2024-11-08 04:43:45.502000+00:00,2024-11-08 04:51:21.503000+00:00,456,1,['G0002'],[1415076528],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
